iShares Core S&P 500 ETF
Fund Holdings as of,"Dec 31, 2018"
Inception Date,"May 15, 2000"
Shares Outstanding,"594,150,000.00"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"CELG","CELGENE CORP","Health Care","Equity","318,071,235.56","0.21","318,071,235.56","4,962,884.00","64.09","United States","NASDAQ","USD","1.00","USD","-"
"ILMN","ILLUMINA INC","Health Care","Equity","313,016,845.69","0.21","313,016,845.69","1,043,633.00","299.93","United States","NASDAQ","USD","1.00","USD","-"
"GM","GENERAL MOTORS","Consumer Discretionary","Equity","311,526,406.20","0.21","311,526,406.20","9,313,196.00","33.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","310,511,130.56","0.21","310,511,130.56","1,975,136.00","157.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RTN","RAYTHEON","Industrials","Equity","309,778,041.20","0.21","309,778,041.20","2,020,072.00","153.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","309,433,264.80","0.21","309,433,264.80","6,861,048.00","45.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ICE","INTERCONTINENTAL EXCHANGE INC","Financials","Equity","303,932,369.07","0.20","303,932,369.07","4,034,679.00","75.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BK","BANK OF NEW YORK MELLON CORP","Financials","Equity","303,811,102.71","0.20","303,811,102.71","6,454,453.00","47.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOC","NORTHROP GRUMMAN CORP","Industrials","Equity","302,179,905.90","0.20","302,179,905.90","1,233,891.00","244.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPGI","S&P GLOBAL INC","Financials","Equity","302,112,874.28","0.20","302,112,874.28","1,777,762.00","169.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRTX","VERTEX PHARMACEUTICALS INC","Health Care","Equity","300,688,417.66","0.20","300,688,417.66","1,814,546.00","165.71","United States","NASDAQ","USD","1.00","USD","-"
"AGN","ALLERGAN","Health Care","Equity","300,607,087.38","0.20","300,607,087.38","2,249,043.00","133.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","292,280,000.74","0.20","292,280,000.74","3,416,881.00","85.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MPC","MARATHON PETROLEUM CORP","Energy","Equity","289,233,325.29","0.19","289,233,325.29","4,901,429.00","59.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NSC","NORFOLK SOUTHERN CORP","Industrials","Equity","288,468,492.06","0.19","288,468,492.06","1,929,039.00","149.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MET","METLIFE INC","Financials","Equity","287,007,264.88","0.19","287,007,264.88","6,989,948.00","41.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MMC","MARSH & MCLENNAN INC","Financials","Equity","285,494,792.00","0.19","285,494,792.00","3,579,872.00","79.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","280,491,567.12","0.19","280,491,567.12","2,461,748.00","113.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HUM","HUMANA INC","Health Care","Equity","278,793,455.12","0.19","278,793,455.12","973,169.00","286.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FDX","FEDEX CORP","Industrials","Equity","278,054,836.28","0.19","278,054,836.28","1,723,516.00","161.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ITW","ILLINOIS TOOL INC","Industrials","Equity","274,393,816.92","0.18","274,393,816.92","2,165,868.00","126.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ECL","ECOLAB INC","Materials","Equity","266,383,897.85","0.18","266,383,897.85","1,807,831.00","147.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMR","EMERSON ELECTRIC","Industrials","Equity","265,907,635.75","0.18","265,907,635.75","4,450,337.00","59.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PLD","PROLOGIS REIT INC","Real Estate","Equity","262,281,511.84","0.18","262,281,511.84","4,466,647.00","58.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AEP","AMERICAN ELECTRIC POWER INC","Utilities","Equity","261,489,923.14","0.18","261,489,923.14","3,498,661.00","74.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Information Technology","Equity","260,443,014.36","0.17","260,443,014.36","4,102,757.00","63.48","United States","NASDAQ","USD","1.00","USD","-"
"PSX","PHILLIPS","Energy","Equity","258,445,089.45","0.17","258,445,089.45","2,999,943.00","86.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","253,926,312.22","0.17","253,926,312.22","3,359,258.00","75.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATVI","ACTIVISION BLIZZARD INC","Communication","Equity","252,130,026.57","0.17","252,130,026.57","5,414,001.00","46.57","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","250,084,976.61","0.17","250,084,976.61","7,881,657.00","31.73","United States","NASDAQ","USD","1.00","USD","-"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","249,296,760.90","0.17","249,296,760.90","1,557,618.00","160.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PGR","PROGRESSIVE CORP","Financials","Equity","249,100,760.10","0.17","249,100,760.10","4,128,970.00","60.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WM","WASTE MANAGEMENT INC","Industrials","Equity","247,573,561.62","0.17","247,573,561.62","2,782,038.00","88.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","247,361,583.12","0.17","247,361,583.12","1,701,717.00","145.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AFL","AFLAC INC","Financials","Equity","245,775,333.52","0.16","245,775,333.52","5,394,542.00","45.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TGT","TARGET CORP","Consumer Discretionary","Equity","244,426,198.56","0.16","244,426,198.56","3,698,384.00","66.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","244,071,410.94","0.16","244,071,410.94","6,193,134.00","39.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Information Technology","Equity","239,228,640.00","0.16","239,228,640.00","2,332,800.00","102.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","238,725,800.25","0.16","238,725,800.25","2,927,355.00","81.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BBT","BB AND T CORP","Financials","Equity","237,791,320.92","0.16","237,791,320.92","5,489,181.00","43.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HCA","HCA HEALTHCARE INC","Health Care","Equity","235,784,338.95","0.16","235,784,338.95","1,894,611.00","124.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BAX","BAXTER INTERNATIONAL INC","Health Care","Equity","230,731,417.62","0.15","230,731,417.62","3,505,491.00","65.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
